code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,target,total_clicks,active_days,avg_clicks_per_day,relative_engagement,avg_score,avg_lateness
BBB,2014J,677877,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,1,751.0,28.0,4.126373626373627,2.136799438974821,100.0,-2.0
BBB,2014J,677879,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,1,36.0,4.0,2.769230769230769,-0.7892415077038023,1.0,-3.0
BBB,2014J,677892,F,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,Pass,0,389.0,11.0,4.138297872340425,0.6553633233137556,100.0,-8.0
BBB,2014J,677922,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Pass,0,145.0,10.0,2.338709677419355,-0.34317372702132687,1.0,-1.0
BBB,2014J,677950,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,677997,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,1,279.0,9.0,4.359375,0.20520317767089055,100.0,-1.0
BBB,2014J,678016,F,South West Region,Lower Than A Level,30-40%,0-35,0,150,N,Withdrawn,1,6.0,1.0,1.0,-0.9120124565154928,0.0,0.0
BBB,2014J,678025,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,0,404.0,22.0,2.8055555555555554,0.7167487977196009,100.0,5.0
BBB,2014J,678038,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,0,70.0,4.0,2.413793103448276,-0.6501010990505531,1.0,-12.0
BBB,2014J,678057,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,1,754.0,20.0,3.381165919282511,2.1490765338559896,1.0,-1.0
BBB,2014J,678080,F,Wales,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,1,79.0,6.0,2.135135135135135,-0.613269814407046,1.0,-9.0
BBB,2014J,678085,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,1,162.0,7.0,2.9454545454545453,-0.2736035226947023,100.0,-4.0
BBB,2014J,678105,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,0,350.0,15.0,3.0434782608695654,0.495761089858558,100.0,-12.0
BBB,2014J,678107,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,1,137.0,8.0,2.537037037037037,-0.37591264670444435,1.0,-1.0
BBB,2014J,678109,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,678110,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0,96.0,7.0,1.9591836734693877,-0.5436996100804213,1.0,-3.0
BBB,2014J,678114,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,678144,F,London Region,Lower Than A Level,10-20,35-55,0,60,Y,Fail,1,128.0,5.0,2.8444444444444446,-0.4127439313479515,100.0,-6.0
BBB,2014J,678212,F,Scotland,A Level or Equivalent,40-50%,35-55,0,120,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,678213,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Withdrawn,1,170.0,7.0,3.5416666666666665,-0.24086460301158483,1.0,-1.0
BBB,2014J,678244,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,0,373.0,26.0,4.010752688172043,0.5898854839475207,100.0,-1.0
BBB,2014J,678246,F,Scotland,HE Qualification,20-30%,35-55,0,180,N,Pass,0,284.0,10.0,4.057142857142857,0.22566500247283897,100.0,-7.0
BBB,2014J,678278,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,1,86.0,5.0,1.9545454545454546,-0.5846232596843182,1.0,6.0
BBB,2014J,678283,F,Wales,Lower Than A Level,50-60%,0-35,0,120,N,Fail,1,37.0,5.0,2.466666666666667,-0.7851491427434126,1.0,-10.0
BBB,2014J,678314,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,1,179.0,10.0,2.2098765432098766,-0.2040333183680777,100.0,-8.0
BBB,2014J,678327,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,1,89.0,9.0,2.225,-0.5723461648031491,100.0,0.0
BBB,2014J,678328,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,678335,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,1,255.0,13.0,2.9310344827586206,0.10698641862153817,1.0,-2.0
BBB,2014J,678367,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,1,429.0,15.0,3.4047619047619047,0.8190579217293429,100.0,-2.0
BBB,2014J,678373,F,East Midlands Region,HE Qualification,30-40%,0-35,0,60,N,Pass,0,133.0,13.0,1.9850746268656716,-0.3922821065460031,100.0,-1.0
BBB,2014J,678398,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,678444,F,Ireland,Lower Than A Level,40-50%,35-55,0,60,N,Fail,1,21.0,1.0,3.0,-0.8506269821096475,100.0,-10.0
BBB,2014J,678550,F,North Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,678575,M,London Region,HE Qualification,30-40%,35-55,0,60,N,Withdrawn,1,59.0,4.0,2.269230769230769,-0.6951171136148396,100.0,0.0
BBB,2014J,678578,F,South West Region,HE Qualification,70-80%,35-55,0,60,N,Withdrawn,1,69.0,4.0,1.6829268292682926,-0.6541934640109428,0.0,0.0
BBB,2014J,678585,F,North Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,678623,F,Wales,Lower Than A Level,0-10%,35-55,0,90,Y,Fail,1,302.0,22.0,2.237037037037037,0.29932757175985325,100.0,-9.0
BBB,2014J,678661,F,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,0,175.0,8.0,3.1818181818181817,-0.2204027782096364,100.0,-8.0
BBB,2014J,678680,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,0,190.0,12.0,2.6027397260273974,-0.1590173038037912,1.0,-8.0
BBB,2014J,678688,F,Scotland,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,0,189.0,14.0,2.2771084337349397,-0.16310966876418087,1.0,-16.0
BBB,2014J,678702,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,Y,Withdrawn,1,65.0,2.0,3.611111111111111,-0.6705629238525015,0.0,0.0
BBB,2014J,678770,F,Wales,Lower Than A Level,50-60%,0-35,0,60,N,Fail,1,8.0,1.0,1.6,-0.9038277265947134,100.0,-2.0
BBB,2014J,678777,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,1,168.0,9.0,2.1818181818181817,-0.2490493329323642,100.0,-1.0
BBB,2014J,678795,F,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,120,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,678801,F,West Midlands Region,HE Qualification,10-20,0-35,0,60,N,Withdrawn,1,26.0,2.0,2.1666666666666665,-0.8301651573076991,1.0,1.0
BBB,2014J,678815,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,0,451.0,11.0,3.69672131147541,0.9090899508579159,1.0,-7.0
BBB,2014J,678906,F,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,0,192.0,15.0,2.1818181818181817,-0.15083257388301183,1.0,-3.0
BBB,2014J,678953,M,Scotland,HE Qualification,50-60%,35-55,0,90,N,Withdrawn,1,34.0,6.0,2.0,-0.7974262376245816,1.0,-1.0
BBB,2014J,678955,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,1,348.0,11.0,3.5876288659793816,0.48757635993777865,1.0,-11.0
BBB,2014J,678975,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,678995,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,0,534.0,14.0,3.869565217391304,1.2487562425702596,100.0,-7.0
BBB,2014J,679057,M,London Region,HE Qualification,10-20,35-55,0,120,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,679059,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,0,322.0,13.0,2.3851851851851853,0.3811748709676469,1.0,-13.0
BBB,2014J,679174,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0,107.0,6.0,2.2291666666666665,-0.49868359551613484,100.0,-4.0
BBB,2014J,679218,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,0,15.0,4.0,1.5,-0.8751811718719856,1.0,-1.0
BBB,2014J,679232,F,North Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,0,211.0,7.0,3.7017543859649122,-0.07307763963560786,1.0,-2.0
BBB,2014J,679439,F,South East Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,1,235.0,10.0,3.0921052631578947,0.025139119413744523,100.0,-1.0
BBB,2014J,679457,F,Ireland,Lower Than A Level,80-90%,35-55,0,60,N,Fail,1,105.0,10.0,1.8103448275862069,-0.5068683254369142,100.0,3.0
BBB,2014J,679504,F,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,679528,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,679559,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0,247.0,6.0,3.4305555555555554,0.07424749893842071,100.0,-2.0
BBB,2014J,679568,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,240,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,679675,F,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,679716,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,0,281.0,14.0,3.1222222222222222,0.21338790759166992,100.0,-14.0
BBB,2014J,679724,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,1,202.0,12.0,3.543859649122807,-0.109908924279115,100.0,-16.0
BBB,2014J,679726,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,1,25.0,1.0,3.5714285714285716,-0.8342575222680888,0.0,0.0
BBB,2014J,679747,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,679798,M,London Region,Lower Than A Level,10-20,35-55,0,120,N,Pass,0,302.0,24.0,2.0268456375838926,0.29932757175985325,1.0,-11.0
BBB,2014J,679828,F,Wales,A Level or Equivalent,0-10%,35-55,0,120,N,Distinction,0,11.0,2.0,1.5714285714285714,-0.8915506317135443,100.0,-1.0
BBB,2014J,679918,F,South West Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,0,67.0,7.0,1.675,-0.6623781939317221,1.0,1.0
BBB,2014J,679919,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,679967,F,Ireland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,0,146.0,14.0,2.28125,-0.3390813620609372,100.0,-2.0
BBB,2014J,679971,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,1,31.0,8.0,1.631578947368421,-0.8097033325057507,1.0,-2.0
BBB,2014J,679989,M,Yorkshire Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,1,101.0,5.0,2.2444444444444445,-0.523237785278473,100.0,-12.0
BBB,2014J,680009,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,0,346.0,11.0,3.3592233009708736,0.47939163001699925,1.0,-4.0
BBB,2014J,680110,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,680146,F,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,0,37.0,3.0,2.8461538461538463,-0.7851491427434126,1.0,-1.0
BBB,2014J,680162,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,0,355.0,7.0,5.546875,0.5162229146605064,100.0,-24.0
BBB,2014J,680174,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,1,352.0,21.0,2.2564102564102564,0.5039458197793374,100.0,-3.0
BBB,2014J,680219,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,0,306.0,17.0,2.914285714285714,0.315697031601412,100.0,-10.0
BBB,2014J,680290,M,Wales,HE Qualification,60-70%,35-55,0,60,N,Pass,0,243.0,16.0,3.24,0.05787803909686198,1.0,-2.0
BBB,2014J,680453,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,Y,Pass,0,51.0,6.0,1.9615384615384615,-0.727856033297957,1.0,-9.0
BBB,2014J,680471,F,Scotland,HE Qualification,50-60%,0-35,0,120,Y,Fail,1,108.0,13.0,1.7704918032786885,-0.49459123055574516,100.0,-5.0
BBB,2014J,680522,F,North Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,1,36.0,3.0,2.4,-0.7892415077038023,0.0,0.0
BBB,2014J,680530,F,Wales,Lower Than A Level,60-70%,0-35,0,120,N,Pass,0,67.0,6.0,1.5952380952380953,-0.6623781939317221,100.0,-7.0
BBB,2014J,680541,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,0,52.0,5.0,2.1666666666666665,-0.7237636683375673,100.0,-4.0
BBB,2014J,680545,F,West Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,0,422.0,21.0,2.8133333333333335,0.7904113670066152,1.0,-16.0
BBB,2014J,680559,F,North Western Region,HE Qualification,10-20,0-35,0,60,N,Fail,1,128.0,10.0,2.3703703703703702,-0.4127439313479515,100.0,-3.0
BBB,2014J,680560,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,680591,M,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,1,285.0,23.0,2.590909090909091,0.22975736743322864,100.0,0.0
BBB,2014J,680723,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction,0,616.0,31.0,2.9615384615384617,1.5843301693222136,1.0,-3.0
BBB,2014J,680732,F,North Western Region,Lower Than A Level,10-20,0-35,0,180,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,680787,F,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,0,277.0,13.0,3.010869565217391,0.19701844775011118,1.0,-1.0
BBB,2014J,680798,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,0,598.0,16.0,3.0202020202020203,1.5106676000351993,100.0,-2.0
BBB,2014J,680816,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,680862,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,Pass,0,12.0,2.0,1.5,-0.8874582667531546,100.0,-1.0
BBB,2014J,680878,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,1,7.0,3.0,1.0,-0.9079200915551031,1.0,-1.0
BBB,2014J,680918,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0,162.0,9.0,2.4545454545454546,-0.2736035226947023,1.0,-1.0
BBB,2014J,680926,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,0,434.0,36.0,2.5680473372781063,0.8395197465312914,100.0,-3.0
BBB,2014J,680959,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,680970,F,South East Region,HE Qualification,80-90%,35-55,0,120,N,Distinction,0,211.0,10.0,2.511904761904762,-0.07307763963560786,100.0,-16.0
BBB,2014J,680991,M,London Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,681016,F,South East Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,681089,F,North Western Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,681150,F,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,0,617.0,17.0,4.674242424242424,1.5884225342826033,100.0,-15.0
BBB,2014J,681166,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,681222,F,South East Region,HE Qualification,40-50%,35-55,0,60,N,Distinction,0,229.0,11.0,3.9482758620689653,0.0005849296514064289,100.0,-2.0
BBB,2014J,681289,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1,357.0,19.0,2.879032258064516,0.5244076445812857,1.0,-1.0
BBB,2014J,681384,F,South West Region,HE Qualification,20-30%,35-55,0,120,N,Fail,1,30.0,2.0,2.3076923076923075,-0.8137956974661403,0.0,0.0
BBB,2014J,681566,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,0,300.0,20.0,2.6785714285714284,0.2911428418390739,100.0,-1.0
BBB,2014J,681581,F,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,Pass,0,262.0,13.0,2.6464646464646466,0.13563297334426594,1.0,-15.0
BBB,2014J,681710,F,London Region,HE Qualification,20-30%,0-35,0,120,Y,Fail,1,76.0,10.0,1.9,-0.625546909288215,100.0,-2.0
BBB,2014J,681716,F,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,Distinction,0,230.0,9.0,2.3711340206185567,0.004677294611796111,100.0,-19.0
BBB,2014J,681752,F,Scotland,HE Qualification,50-60%,35-55,0,120,N,Fail,1,76.0,6.0,2.7142857142857144,-0.625546909288215,100.0,-1.0
BBB,2014J,681798,F,Scotland,Lower Than A Level,20-30%,35-55,0,60,N,Pass,0,141.0,5.0,2.764705882352941,-0.3595431868628856,100.0,-7.0
BBB,2014J,681961,F,Wales,A Level or Equivalent,20-30%,0-35,0,240,N,Withdrawn,1,92.0,8.0,2.875,-0.56006906992198,1.0,-1.0
BBB,2014J,681964,F,Wales,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,681971,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,681984,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,0,53.0,5.0,1.7666666666666666,-0.7196713033771777,1.0,0.0
BBB,2014J,682051,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,0,52.0,3.0,2.1666666666666665,-0.7237636683375673,100.0,-17.0
BBB,2014J,682056,F,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Fail,1,245.0,10.0,2.752808988764045,0.06606276901764135,100.0,-2.0
BBB,2014J,682058,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,0,156.0,3.0,3.9,-0.29815771245704037,100.0,-17.0
BBB,2014J,682107,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,0,1.0,1.0,1.0,-0.9324742813174411,1.0,0.0
BBB,2014J,682163,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,682223,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,Distinction,0,30.0,3.0,1.3043478260869565,-0.8137956974661403,100.0,-2.0
BBB,2014J,682289,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,120,Y,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,682316,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,0,213.0,13.0,2.3152173913043477,-0.06489290971482849,100.0,-13.0
BBB,2014J,682343,F,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,0,546.0,39.0,2.3947368421052633,1.2978646220949357,1.0,-7.0
BBB,2014J,682364,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,1,32.0,4.0,1.8823529411764706,-0.805610967545361,100.0,7.0
BBB,2014J,682366,M,Wales,Lower Than A Level,40-50%,35-55,0,120,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,682375,F,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn,1,26.0,2.0,1.8571428571428572,-0.8301651573076991,1.0,-1.0
BBB,2014J,682409,F,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,0,287.0,8.0,2.87,0.237942097354008,100.0,-13.0
BBB,2014J,682480,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,0,0.0,0.0,0.0,-1.0,100.0,-1.0
BBB,2014J,682483,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,0,224.0,8.0,2.909090909090909,-0.019876895150541984,100.0,-1.0
BBB,2014J,682538,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,1,153.0,8.0,3.1875,-0.31043480733820944,1.0,-3.0
BBB,2014J,682627,F,Wales,HE Qualification,30-40%,0-35,0,60,N,Pass,0,127.0,10.0,2.267857142857143,-0.4168362963083412,1.0,-2.0
BBB,2014J,682728,F,North Western Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,1,294.0,11.0,3.8181818181818183,0.26658865207673577,100.0,-14.0
BBB,2014J,682731,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,180,N,Withdrawn,1,71.0,5.0,2.2903225806451615,-0.6460087340901634,100.0,-11.0
BBB,2014J,682887,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,1,152.0,11.0,2.4516129032258065,-0.3145271722985991,1.0,-11.0
BBB,2014J,682913,F,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,1,178.0,16.0,2.3733333333333335,-0.20812568332846737,1.0,-3.0
BBB,2014J,683002,F,Yorkshire Region,HE Qualification,70-80%,35-55,0,60,N,Distinction,0,504.0,26.0,3.7611940298507465,1.125985293758569,100.0,-10.0
BBB,2014J,683054,F,London Region,No Formal quals,10-20,0-35,0,240,N,Withdrawn,1,43.0,3.0,1.6538461538461537,-0.7605949529810745,0.0,0.0
BBB,2014J,683120,F,Wales,HE Qualification,60-70%,0-35,0,60,N,Pass,0,327.0,20.0,2.8684210526315788,0.4016366957695953,100.0,-6.0
BBB,2014J,683140,M,North Western Region,Lower Than A Level,0-10%,35-55,0,60,Y,Pass,0,743.0,27.0,3.1350210970464136,2.104060519291703,100.0,-19.0
BBB,2014J,683145,F,London Region,Lower Than A Level,70-80%,35-55,0,120,N,Pass,0,34.0,5.0,1.4166666666666667,-0.7974262376245816,100.0,-8.0
BBB,2014J,683164,F,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,0,136.0,12.0,2.2666666666666666,-0.380005011664834,1.0,-2.0
BBB,2014J,683172,F,Scotland,A Level or Equivalent,50-60%,0-35,0,240,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,683202,F,Scotland,HE Qualification,50-60%,35-55,0,60,N,Pass,0,213.0,4.0,4.176470588235294,-0.06489290971482849,1.0,-3.0
BBB,2014J,683275,F,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,0,74.0,8.0,2.3870967741935485,-0.6337316392089943,1.0,-2.0
BBB,2014J,683301,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,1,35.0,4.0,1.9444444444444444,-0.793333872664192,0.0,0.0
BBB,2014J,683315,M,London Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,683338,F,London Region,No Formal quals,0-10%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,683420,F,Wales,Lower Than A Level,40-50%,0-35,0,60,N,Pass,0,166.0,8.0,2.8135593220338984,-0.25723406285314354,100.0,-1.0
BBB,2014J,683465,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,683536,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,683548,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,1,106.0,12.0,1.8596491228070176,-0.5027759604765245,100.0,-1.0
BBB,2014J,683592,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,0,142.0,11.0,1.868421052631579,-0.35545082190249594,1.0,1.0
BBB,2014J,683618,F,Scotland,HE Qualification,50-60%,35-55,0,60,N,Pass,0,109.0,9.0,2.3191489361702127,-0.49049886559535544,100.0,-24.0
BBB,2014J,683630,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,0,292.0,16.0,2.2992125984251968,0.2584039221559564,1.0,-1.0
BBB,2014J,683664,F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Pass,0,230.0,14.0,2.5274725274725274,0.004677294611796111,100.0,-16.0
BBB,2014J,683705,F,Scotland,HE Qualification,50-60%,35-55,0,60,N,Pass,0,58.0,2.0,3.2222222222222223,-0.6992094785752293,100.0,-1.0
BBB,2014J,683742,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,0,485.0,24.0,3.6742424242424243,1.048230359511165,1.0,-22.0
BBB,2014J,683768,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,1,41.0,4.0,1.9523809523809523,-0.7687796829018538,0.0,0.0
BBB,2014J,683779,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Pass,0,362.0,26.0,2.5673758865248226,0.5448694693832342,100.0,-13.0
BBB,2014J,683783,F,West Midlands Region,HE Qualification,40-50%,0-35,0,60,N,Pass,0,685.0,27.0,2.7182539682539684,1.8667033515891016,100.0,-1.0
BBB,2014J,683792,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,1,50.0,4.0,2.272727272727273,-0.7319483982583467,1.0,-2.0
BBB,2014J,683802,F,London Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
BBB,2014J,683817,F,North Western Region,HE Qualification,20-30%,0-35,0,120,N,Distinction,0,215.0,13.0,2.8289473684210527,-0.05670817979404912,100.0,-16.0
